SK_ID_CURR,TARGET
206253,0.8
206254,0.9
206257,0.8
206270,0.9
206283,0.9
206290,0.9
206291,0.8
206292,0.9
206307,0.8
206315,0.9
206319,0.8
206324,0.9
206326,0.8
206338,0.9
206339,0.9
206354,0.9
206359,0.9
206374,0.8
206377,0.9
206395,0.8
206403,0.9
206410,0.9
206413,0.9
206414,0.8
206418,0.9
206424,0.9
206427,0.8
206428,1.0
206429,0.9
206430,0.9
206447,0.9
206451,0.9
206465,0.9
206477,0.9
206484,0.9
206497,0.9
206517,0.9
206533,0.9
206542,0.8
206557,0.8
206563,0.8
206564,0.9
206565,0.9
206582,0.9
206593,0.9
206605,0.8
206606,0.8
206621,0.9
206639,0.9
206640,0.8
206641,0.9
206645,0.9
206656,0.9
206666,0.9
206679,0.8
206681,0.7
206684,0.9
206686,0.9
206687,0.9
206697,0.8
206700,0.9
206702,0.8
206703,0.9
206708,0.9
206710,0.9
206721,0.9
206723,0.8
206735,0.9
206739,0.9
206742,0.9
206744,0.9
206747,0.9
206752,0.9
206774,0.9
206776,0.9
206792,0.7
206799,0.8
206805,0.9
206806,0.8
206809,0.8
206812,0.8
206814,0.9
206830,0.9
206831,0.9
206878,0.8
206905,0.8
206908,0.9
206910,0.9
206917,0.8
206920,0.9
206927,0.9
206933,0.9
206945,0.9
206968,0.8
206987,0.9
206989,1.0
207017,0.9
207027,0.9
207029,0.9
207030,0.8
207035,0.8
207040,0.7
207043,0.9
207054,0.9
207055,1.0
207059,0.9
207060,0.9
207062,0.9
207071,0.8
207073,0.9
207079,0.9
207100,0.8
207107,0.9
207129,0.9
207132,0.9
207139,0.9
207148,0.8
207153,0.9
207163,0.7
207164,0.8
207168,0.8
207171,0.8
207173,0.8
207174,0.8
207181,0.8
207182,0.8
207198,0.9
207201,0.8
207213,0.9
207234,0.9
207238,0.9
207256,0.9
207257,0.8
207264,0.8
207268,0.9
207275,0.8
207291,0.9
207296,0.8
207304,0.8
207308,0.9
207314,0.9
207324,0.9
207332,0.9
207333,0.9
207339,0.9
207349,0.9
207351,0.9
207359,0.8
207361,0.9
207365,0.9
207369,0.9
207372,0.9
207377,0.8
207380,0.9
207394,0.9
207412,0.8
207423,0.9
207426,1.0
207427,0.9
207428,0.8
207430,0.9
207437,0.9
207440,0.9
207455,0.9
207456,0.8
207471,0.9
207476,0.9
207483,0.9
207497,0.9
207506,0.9
207515,0.9
207529,0.9
207533,0.9
207534,0.9
207541,0.9
207560,0.8
207561,0.9
207570,0.9
207600,0.9
207630,0.9
207633,0.9
207634,1.0
207635,1.0
207660,0.9
207682,0.8
207684,0.9
207687,0.8
207706,0.9
207708,0.8
207713,0.9
207714,0.8
207718,0.9
207721,0.8
207724,0.9
207727,0.8
207731,0.9
207732,0.9
207734,0.9
207739,0.8
207744,0.8
207787,0.8
207792,0.9
207801,0.9
207811,0.9
207817,0.9
207818,0.9
207819,0.9
207830,0.9
207834,0.9
207841,0.8
207844,0.9
207849,0.9
207856,0.9
207865,0.9
207867,0.8
207873,0.8
207882,0.9
207887,0.8
207888,0.9
207889,0.8
207907,0.9
207921,0.9
207922,1.0
207928,0.9
207930,0.8
207940,0.8
207941,0.9
207956,0.9
207960,0.9
207961,0.8
207968,0.9
207971,0.9
207972,0.8
207975,0.9
207976,0.8
207979,0.8
207997,0.9
207999,0.9
208008,0.8
208027,0.9
208030,0.9
208033,0.9
208035,0.9
208040,0.9
208052,0.8
208067,0.9
208090,0.9
208100,0.9
208102,0.9
208110,0.9
208117,1.0
208119,0.9
208123,0.9
208127,0.8
208136,0.9
208139,1.0
208140,0.9
208144,0.8
208149,0.9
208156,0.7
208166,0.8
208168,0.9
208170,0.8
208172,0.8
208178,0.9
208193,0.9
208195,0.9
208211,1.0
208213,0.9
208229,0.9
208231,0.9
208235,1.0
208238,0.8
208240,0.9
208249,0.9
208262,0.8
208263,0.9
208270,0.8
208288,0.9
208292,0.9
208302,0.9
208303,0.9
208312,0.8
208317,0.9
208322,0.8
208331,0.9
208336,0.8
208337,0.8
208339,0.9
208346,0.8
208353,0.9
208358,0.9
208359,0.9
208360,0.9
208370,0.9
208373,0.8
208390,0.9
208391,0.9
208394,0.9
208396,0.8
208397,0.9
208398,0.9
208400,0.9
208410,0.9
208420,0.9
208421,0.8
208431,0.9
208450,0.9
208451,0.9
208455,0.9
208478,0.9
208479,0.9
208482,0.7
208502,0.9
208516,0.9
208518,0.9
208534,0.9
208550,0.8
208551,0.8
208566,0.8
208567,0.8
208575,0.8
208576,0.8
208588,0.8
208590,0.8
208595,0.9
208619,0.9
208620,0.8
208627,0.8
208629,0.9
208642,0.9
208645,0.9
208661,0.9
208662,1.0
208679,0.9
208681,0.9
208689,0.9
208696,0.9
208701,0.9
208707,0.8
208719,0.9
208720,0.9
208730,0.8
208748,0.9
208753,0.9
208755,0.9
208769,0.8
208775,0.8
208785,0.9
208796,0.9
208806,0.9
208815,0.9
208830,0.9
208833,0.9
208837,0.9
208842,0.9
208860,0.9
208874,0.9
208886,1.0
208897,0.9
208898,0.8
208905,0.9
208907,0.9
208924,0.8
208925,0.8
208933,0.8
208941,0.8
208948,0.9
208960,0.9
208962,0.9
208963,0.9
208965,0.9
208973,0.9
208974,0.9
208986,0.9
208992,0.9
208995,0.9
209001,0.9
209006,0.9
209012,0.8
209022,0.8
209055,0.8
209056,0.9
209057,0.9
209060,0.8
209067,0.9
209071,0.8
209078,0.9
209080,0.9
209094,0.8
209097,0.9
209098,0.9
209101,0.9
209108,0.9
209109,0.9
209111,0.9
209116,0.8
209117,0.7
209121,0.8
209126,0.9
209127,0.9
209141,0.9
209142,0.8
209159,0.8
209164,0.8
209168,0.7
209177,0.8
209197,0.9
209202,0.9
209209,0.9
209211,0.9
209233,0.8
209234,0.9
209253,0.7
209260,0.9
209263,0.9
209268,0.8
209275,0.8
209288,0.8
209298,0.9
209305,0.9
209326,0.8
209340,0.9
209352,0.9
209362,0.9
209367,0.9
209369,0.9
209377,0.9
209387,0.9
209392,0.9
209393,0.9
209420,0.9
209423,0.9
209457,1.0
209458,0.8
209470,0.9
209479,0.8
209483,0.7
209488,0.8
209489,0.8
209497,0.9
209504,0.9
209510,0.9
209513,0.9
209547,0.9
209549,0.9
209556,0.9
209561,0.9
209565,0.9
209591,0.9
209595,0.8
209596,0.8
209608,0.8
209628,0.9
209643,0.9
209645,0.8
209651,0.9
209659,0.8
209660,0.9
209661,0.8
209665,0.8
209682,0.9
209687,0.8
209689,0.9
209699,0.9
209705,0.8
209707,0.9
209713,0.9
209717,0.8
209718,0.9
209723,0.8
209727,0.9
209729,0.8
209739,0.9
209741,0.9
209744,0.9
209748,0.8
209749,0.9
209758,0.9
209761,0.9
209764,0.8
209772,0.9
209773,0.9
209794,0.9
209795,0.8
209814,0.9
209828,0.9
209838,0.9
209839,0.8
209845,0.9
209855,0.9
209862,0.8
209869,0.9
209872,0.9
209879,0.9
209881,0.9
209882,0.9
209893,0.8
209913,0.9
209918,0.9
209920,0.8
209921,0.8
209929,0.9
209943,0.9
209957,0.9
209960,0.9
209962,0.8
209969,0.9
209980,0.9
209986,0.9
209989,0.9
209990,0.8
209991,0.8
210007,0.9
210016,0.9
210018,0.9
210019,0.8
210020,0.8
210036,1.0
210050,0.9
210080,0.9
210084,0.8
210089,0.9
210104,0.9
210129,0.9
210135,0.9
210137,0.9
210140,0.8
210145,0.9
210146,0.9
210147,0.9
210152,0.9
210157,0.9
210158,0.8
210164,1.0
210170,0.9
210171,0.9
210173,0.9
210174,0.8
210176,0.9
210190,0.9
210191,0.8
210195,0.8
210196,0.9
210201,0.9
210211,0.8
210231,0.8
210239,0.9
210241,0.9
210242,0.9
210255,0.8
210278,0.9
210283,0.9
210284,1.0
210304,0.9
210307,0.7
210330,0.8
210332,0.9
210350,0.9
210379,0.9
210385,0.9
210401,0.9
210405,0.9
210413,0.9
210414,0.7
210415,0.9
210419,0.9
210429,1.0
210467,0.9
210481,0.9
210482,0.8
210492,0.9
210502,0.8
210523,0.9
210525,0.9
210529,0.9
210538,0.9
210543,1.0
210549,0.9
210551,0.9
210555,0.9
210558,0.8
210591,0.9
210597,0.9
210599,0.9
210610,0.9
210616,0.8
210618,0.9
210622,0.8
210639,0.9
210645,0.9
210650,0.9
210672,0.9
210676,0.9
210683,0.9
210697,0.9
210701,1.0
210706,0.9
210712,0.9
210717,0.9
210728,0.9
210729,0.8
210730,0.9
210731,0.9
210733,0.9
210735,0.9
210742,0.9
210748,0.9
210749,0.7
210758,0.8
210767,0.8
210769,0.8
210777,0.9
210789,0.9
210791,0.9
210794,0.8
210811,0.9
210814,0.9
210821,0.8
210833,0.9
210835,0.9
210859,0.9
210862,0.9
210870,0.9
210886,0.9
210893,0.8
210901,0.9
210906,0.8
210913,0.8
210953,0.9
210961,0.9
210962,0.9
210966,0.9
210983,0.9
211000,0.8
211025,0.9
211036,0.8
211043,0.9
211062,0.9
211076,0.9
211085,0.9
211096,0.9
211097,0.8
211098,0.9
211103,0.9
211108,0.9
211131,0.8
211135,0.9
211139,1.0
211146,0.9
211150,0.9
211158,0.8
211170,0.8
211177,0.9
211183,0.9
211187,0.9
211191,0.9
211194,0.9
211196,0.8
211203,0.8
211209,0.8
211210,0.8
211211,0.8
211232,0.9
211244,0.9
211263,0.9
211264,0.9
211270,0.8
211278,0.8
211292,0.9
211293,0.9
211295,0.9
211296,0.9
211308,0.9
211310,0.8
211312,0.9
211325,0.9
211326,0.9
211330,0.9
211333,0.9
211341,0.9
211342,0.9
211350,0.8
211355,1.0
211357,0.8
211358,0.9
211362,0.9
211377,0.9
211378,0.9
211379,0.8
211384,0.8
211395,0.8
211398,0.9
211399,0.9
211417,0.9
211419,0.9
211420,0.9
211439,0.9
211442,0.8
211451,0.9
211457,0.9
211469,0.8
211483,0.9
211505,0.9
211508,1.0
211509,1.0
211510,0.9
211526,0.8
211547,0.7
211548,0.8
211550,0.8
211551,0.9
211553,0.9
211562,0.9
211563,0.9
211564,0.7
211565,0.8
211571,0.8
211572,0.9
211577,0.9
211580,0.9
211609,0.9
211625,0.9
211635,0.8
211646,0.9
211660,0.9
211670,0.9
211672,0.9
211688,0.9
211694,0.8
211696,0.9
211711,0.8
211718,0.9
211732,0.9
211735,0.9
211736,0.9
211740,0.9
211741,0.9
211746,0.9
211751,0.9
211754,0.7
211770,0.9
211771,0.8
211787,0.8
211788,0.9
211802,0.9
211804,0.9
211810,0.9
211832,0.8
211839,0.9
211860,0.9
211863,0.9
211866,0.8
211869,0.8
211872,0.9
211894,0.9
211901,0.9
211902,0.9
211903,0.9
211946,0.9
211950,0.8
211959,0.9
211964,0.8
211965,0.7
211979,0.9
211983,0.9
211986,0.8
211987,0.9
211988,0.9
211999,0.9
212002,0.9
212004,0.8
212009,0.9
212015,0.7
212023,1.0
212048,0.9
212055,0.8
212067,0.9
212079,0.9
212080,0.9
212083,0.9
212085,0.8
212088,0.9
212089,0.9
212092,0.9
212097,0.9
212124,0.9
212132,0.8
212136,0.9
212144,0.9
212145,0.9
212167,0.9
212174,0.9
212175,0.8
212187,0.7
212191,0.9
212194,0.9
212238,0.9
212242,0.9
212245,0.9
212258,0.9
212262,0.9
212277,0.9
212283,0.9
212287,0.9
212288,0.9
212289,0.8
212293,0.9
212296,0.8
212300,0.9
212303,0.9
212326,0.9
212327,0.8
212328,0.8
212329,0.8
212339,0.9
212340,0.9
212343,0.9
212360,0.9
212389,0.9
212401,0.8
212407,0.9
212409,0.9
212422,0.9
212424,0.9
212440,0.9
212441,0.9
212443,0.9
212448,0.9
212472,0.9
212478,0.9
212481,0.9
212493,0.9
212508,0.9
212511,0.9
212525,0.9
212531,0.9
212533,0.9
212555,0.8
212592,0.7
212610,0.9
212621,0.9
212629,0.9
212635,0.9
212636,0.8
212637,0.9
212643,0.9
212648,0.8
212654,0.7
212655,0.9
212660,0.8
212661,0.9
212664,0.9
212669,0.9
212670,0.9
212674,0.9
212676,0.8
212690,0.9
212691,0.9
212696,0.9
212710,0.8
212712,0.9
212716,0.9
212718,0.9
212720,0.8
212723,0.9
212730,0.9
212740,0.7
212747,0.9
212763,0.8
212773,0.9
212775,0.9
212776,0.8
212777,0.8
212781,0.9
212782,0.8
212785,0.9
212786,0.9
212795,0.9
212800,0.8
212818,0.9
212834,0.9
212837,0.9
212841,0.9
212842,0.9
212847,0.9
212848,0.9
212851,0.9
212865,0.9
212866,0.9
212874,0.9
212880,0.8
212894,0.8
212897,0.8
212912,0.9
212913,0.9
212916,0.9
212917,0.8
212933,0.9
212935,0.9
212936,0.9
212950,0.9
212957,0.8
212958,0.8
212961,0.9
212962,0.8
212963,0.9
212964,0.8
212968,0.8
212969,0.9
212976,0.9
212978,0.9
212983,0.9
212993,0.8
213004,0.8
213008,0.8
213014,0.8
213018,0.9
213021,0.9
213024,0.7
213045,0.9
213054,0.9
213059,0.9
213076,0.8
213095,0.9
213096,0.9
213100,1.0
213101,0.8
213109,0.9
213111,0.9
213116,0.8
213133,0.9
213140,0.9
213141,0.9
213143,0.7
213150,0.9
213152,0.9
213158,0.9
213159,0.9
213166,0.9
213167,0.8
213170,0.7
213178,0.9
213179,0.9
213189,0.8
213196,0.8
213201,0.8
213203,0.8
213204,0.7
213205,0.8
213206,0.9
213207,0.9
213208,0.8
213212,0.9
213214,0.8
213220,0.9
213240,0.9
213244,0.9
213263,0.8
213264,0.9
213265,0.9
213270,1.0
213283,0.9
213287,0.9
213292,0.8
213295,0.9
213299,0.9
213303,0.9
213307,0.9
213308,0.9
213312,0.9
213313,0.8
213316,0.8
213317,0.8
213338,0.9
213357,0.8
213368,0.8
213374,0.9
213375,0.9
213386,0.9
213390,0.8
213393,0.9
213401,0.9
213423,0.9
213430,0.9
213431,0.9
213447,0.9
213465,0.9
213468,0.9
213473,0.9
213475,0.9
213476,0.9
213482,0.9
213493,0.8
213531,0.9
213534,0.8
213542,0.9
213546,0.9
213569,0.8
213570,0.9
213588,0.9
213591,0.9
213595,0.9
213597,0.9
213598,1.0
213604,0.9
213622,0.9
213623,0.8
213633,0.9
213639,0.9
213641,0.9
213649,0.9
213671,0.8
213675,0.8
213679,0.9
213680,0.9
213684,0.9
213685,0.9
213689,0.8
213691,0.9
213693,0.8
213712,0.9
213717,0.9
213734,0.9
213739,0.7
213765,0.9
213775,0.9
213776,0.9
213804,0.9
213808,0.8
213818,0.9
213821,0.9
213829,0.9
213836,0.8
213838,0.9
213843,0.9
213854,0.9
213859,0.9
213862,0.9
213874,0.8
213878,0.9
213886,0.9
213888,0.8
213892,0.9
213910,0.9
213921,0.9
213926,0.9
213928,0.9
213935,0.8
213949,0.8
213957,0.9
213959,0.9
213967,0.9
213974,0.9
213975,0.9
213983,0.8
213984,0.9
213998,0.9
214004,0.9
214006,0.8
214008,0.9
214014,0.9
214015,0.9
214034,0.8
214059,0.9
214067,0.9
214077,0.9
214078,0.9
214079,0.8
214085,0.9
214088,0.9
214099,0.8
214138,0.9
214141,0.9
214152,0.8
214154,0.8
214155,0.9
214177,0.8
214188,0.9
214192,0.9
214207,0.9
214217,0.9
214219,0.8
214228,0.8
214229,1.0
214233,0.8
214236,0.8
214242,0.9
214249,0.9
214263,0.9
214264,0.9
214265,0.8
214268,0.8
214281,0.8
214282,0.9
214295,0.9
214311,0.9
214315,0.9
214325,0.9
214334,0.8
214336,0.9
214337,0.9
214342,0.8
214344,0.8
214349,0.9
214355,0.9
214356,0.9
214358,0.9
214363,0.9
214364,0.9
214371,0.9
214377,0.9
214379,0.9
214383,0.9
214406,1.0
214407,0.8
214411,1.0
214415,0.8
214418,0.9
214419,0.8
214421,0.9
214430,0.9
214436,0.8
214463,0.9
214472,0.7
214474,0.9
214476,0.8
214478,0.9
214481,0.8
214484,0.8
214488,0.9
214491,0.9
214505,0.9
214507,0.8
214510,0.9
214518,0.9
214523,0.8
214539,0.8
214542,0.9
214544,0.8
214553,0.9
214554,0.9
214561,0.9
214563,0.9
214566,0.9
214581,1.0
214587,0.9
214588,0.9
214589,0.8
214593,0.9
214620,0.9
214630,0.8
214643,0.9
214644,0.9
214647,0.9
214654,0.9
214657,0.8
214658,0.9
214662,0.9
214666,0.9
214680,0.9
214685,0.8
214693,0.9
214701,0.9
214705,0.9
214706,0.9
214719,0.8
214721,0.9
214724,0.9
214741,0.9
214769,0.9
214777,0.8
214780,0.9
214786,0.9
214789,1.0
214797,0.9
214804,0.8
214808,0.7
214810,0.8
214828,0.8
214830,0.9
214835,0.9
214844,0.8
214859,0.8
214861,0.8
214863,0.9
214887,0.8
214898,0.9
214906,0.9
214913,0.9
214915,0.9
214937,0.9
214944,0.9
214948,0.8
214970,0.8
214976,0.9
214999,0.9
215000,0.9
215016,0.9
215024,0.9
215029,0.8
215033,0.8
215037,0.7
215054,0.9
215057,0.8
215064,0.9
215074,0.8
215077,0.8
215082,0.8
215096,0.9
215101,0.9
215103,0.9
215109,0.9
215124,0.9
215142,0.8
215143,0.9
215145,0.8
215157,0.9
215159,0.9
215161,0.8
215166,0.9
215177,0.9
215186,0.9
215194,0.8
215196,0.8
215204,0.8
215211,0.9
215230,0.8
215241,0.9
215256,0.8
215257,0.9
215266,0.9
215267,0.9
215268,0.9
215278,0.9
215280,0.8
215318,0.9
215326,0.9
215331,0.9
215337,0.8
215344,0.8
215346,0.9
215348,0.8
215351,0.9
215358,0.9
215360,0.9
215367,0.9
215369,0.9
215383,0.9
215395,0.8
215407,0.9
215408,0.9
215412,0.9
215433,0.9
215454,0.8
215463,0.9
215488,0.8
215508,0.9
215512,0.9
215516,0.9
215525,0.9
215531,0.9
215534,0.8
215537,0.9
215539,0.9
215548,0.8
215554,1.0
215556,0.9
215559,0.7
215560,0.9
215563,0.9
215564,0.9
215569,0.9
215574,0.8
215586,0.9
215594,0.9
215608,0.9
215614,0.9
215623,0.8
215628,0.8
215637,0.9
215638,0.9
215649,0.9
215651,0.9
215653,0.7
215678,0.9
215708,0.9
215711,0.8
215733,0.9
215739,0.9
215742,0.9
215756,0.9
215772,0.9
215775,0.8
215791,0.8
215796,0.9
215803,0.9
215805,0.9
215807,0.8
215829,0.9
215855,0.8
215856,0.9
215860,0.9
215861,0.9
215877,0.8
215883,0.8
215889,0.9
215897,0.9
215898,0.9
215901,0.8
215908,0.7
215910,0.9
215911,0.9
215923,0.9
215928,0.9
215934,0.9
215936,0.9
215947,0.9
215951,0.9
215958,0.8
215959,0.8
215963,0.9
215968,0.9
215972,0.9
215976,0.9
215978,0.8
215981,0.9
215999,1.0
216001,0.8
216012,0.8
216020,0.9
216035,0.9
216038,0.9
216041,0.9
216049,0.9
216065,0.9
216096,0.9
216110,0.8
216115,0.9
216121,0.9
216122,0.8
216129,0.8
216131,0.8
216138,0.9
216142,0.9
216143,0.9
216150,0.9
216180,0.9
216184,0.9
216189,0.8
216190,0.9
216197,0.8
216218,0.9
216219,0.9
216221,0.8
216231,0.9
216240,0.9
216272,0.8
216281,0.9
216284,0.9
216290,0.9
216297,0.9
216305,0.9
216306,0.9
216317,0.9
216333,0.9
216338,0.8
216339,0.9
216346,0.9
216349,0.9
216350,0.9
216351,0.9
216353,0.9
216355,0.9
216364,0.9
216387,0.9
216392,0.9
216393,0.9
216399,0.9
216416,0.9
216433,0.9
216435,0.8
216442,0.9
216458,0.9
216461,0.8
216468,0.8
216469,0.8
216471,0.8
216473,0.9
216475,0.8
216496,0.9
216510,0.9
216511,1.0
216515,0.9
216516,0.9
216521,0.9
216532,0.9
216548,0.9
216551,0.9
216560,0.9
216562,0.8
216563,0.9
216565,0.9
216582,0.9
216587,0.9
216589,0.9
216597,0.9
216606,0.9
216607,0.8
216608,0.7
216621,0.9
216622,0.9
216627,0.8
216636,0.9
216647,0.8
216655,0.8
216659,0.9
216666,0.8
216676,0.9
216677,0.8
216679,0.9
216681,0.9
216686,0.8
216687,0.9
216694,0.8
216697,0.9
216714,0.9
216719,0.9
216720,0.9
216721,0.9
216723,0.9
216740,0.9
216746,0.9
216747,0.9
216751,0.8
216758,0.9
216768,0.9
216778,0.9
216786,0.9
216801,0.9
216802,0.8
216807,0.8
216808,0.8
216810,0.9
216818,0.9
216823,0.9
216826,0.8
216827,0.9
216828,0.9
216840,0.7
216844,0.9
216845,0.9
216851,0.9
216857,0.9
216858,0.8
216862,0.9
216874,0.9
216880,0.9
216900,0.9
216902,0.9
216903,0.9
216904,0.9
216931,0.8
216936,1.0
216938,0.9
216952,0.8
216954,0.9
216955,0.9
216961,0.8
216981,0.9
216985,0.9
216992,0.9
216995,0.9
216997,0.9
216998,0.9
216999,0.9
217022,0.9
217034,0.9
217038,0.9
217050,0.9
217055,0.9
217064,0.9
217071,0.9
217078,0.9
217083,0.7
217084,0.9
217086,0.9
217096,0.9
217101,0.8
217109,1.0
217118,0.9
217121,0.8
217125,0.9
217130,0.9
217136,0.8
217137,0.8
217143,0.9
217148,0.9
217155,0.9
217162,0.9
217172,0.9
217174,0.9
217175,0.9
217177,0.9
217178,0.8
217192,0.8
217220,1.0
217221,0.9
217223,0.8
217232,0.9
217243,0.9
217248,0.9
217250,0.8
217271,0.9
217283,0.9
217297,0.8
217323,0.8
217326,0.8
217334,0.8
217338,0.9
217341,0.9
217342,0.9
217355,0.9
217362,0.9
217366,0.9
217367,0.9
217371,0.9
217383,0.8
217401,0.9
217404,0.9
217419,0.9
217422,0.9
217423,0.9
217427,0.9
217429,0.8
217430,0.8
217441,0.9
217444,0.9
217465,0.9
217471,0.9
217488,0.9
217493,1.0
217509,0.9
217510,0.8
217511,0.8
217519,0.9
217522,0.9
217562,0.9
217574,0.9
217577,0.9
217579,0.8
217596,0.9
217602,0.8
217612,0.9
217632,0.8
217635,0.9
217636,0.9
217638,0.8
217639,0.9
217651,0.8
217652,0.9
217663,0.9
217669,0.9
217686,0.9
217699,0.9
217700,0.9
217703,0.9
217706,0.8
217714,0.9
217732,0.8
217736,0.9
217749,0.9
217763,0.9
217770,0.9
217771,0.9
217772,0.9
217776,0.9
217777,0.8
217778,0.7
217782,0.9
217790,0.9
217792,0.9
217793,0.9
217795,0.9
217796,0.9
217800,0.8
217804,0.9
217807,0.9
217846,0.9
217847,0.8
217853,0.9
217856,0.8
217864,0.9
217867,0.9
217868,0.9
217885,0.9
217887,0.9
217889,0.9
217900,0.9
217903,0.9
217905,0.9
217909,0.9
217913,0.9
217944,0.9
217946,0.9
217954,0.8
217956,0.9
217957,0.8
217961,0.7
217962,0.9
217976,0.9
217980,0.9
217981,0.9
218006,0.9
218009,0.8
218032,0.9
218049,0.9
218053,0.8
218078,0.8
218080,0.8
218081,0.9
218094,0.9
218098,0.9
218099,0.8
218100,0.9
218113,0.8
218117,0.8
218118,0.9
218119,0.9
218125,0.9
218133,0.9
218153,0.9
218165,0.9
218166,0.9
218177,0.8
218178,0.9
218202,0.8
218203,0.8
218207,0.7
218209,0.9
218236,0.9
218244,0.9
218247,0.9
218250,0.9
218266,0.8
218275,0.8
218276,0.9
218287,0.8
218292,1.0
218298,0.9
218300,0.9
218320,0.9
218321,0.9
218333,0.9
218347,0.9
218353,0.8
218366,0.9
218368,0.8
218369,0.9
218372,0.9
218376,0.8
218378,0.9
218403,0.9
218413,0.8
218418,0.9
218449,0.8
218450,0.8
218458,1.0
218464,0.8
218475,0.9
218476,0.8
218478,0.8
218515,0.9
218517,0.9
218518,0.8
218538,0.9
218539,0.7
218550,0.9
218551,0.9
218565,0.9
218580,0.9
218591,0.9
218598,0.9
218600,0.8
218602,0.8
218607,0.8
218651,0.9
218652,0.8
218656,0.8
218658,0.8
218669,0.8
218670,0.9
218671,0.9
218677,0.9
218680,0.9
218685,0.7
218686,0.8
218692,0.9
218693,0.9
218699,0.8
218709,0.9
218729,0.9
218734,0.9
218742,0.9
218743,0.9
218756,0.9
218772,0.9
218782,0.9
218786,0.8
218788,0.9
218796,0.8
218801,0.9
218812,0.9
218832,0.8
218834,0.9
218846,0.8
218847,0.8
218848,0.9
218853,0.9
218865,0.8
218870,0.8
218873,0.9
218884,0.9
218893,0.9
218898,0.8
218911,0.9
218933,0.8
218934,0.9
218939,0.9
218948,0.8
218957,1.0
218962,0.7
218973,0.9
218975,0.9
219000,0.9
219001,0.9
219006,1.0
219027,0.9
219036,0.9
219043,0.9
219047,0.9
219057,0.9
219059,0.9
219062,0.9
219074,0.9
219085,1.0
219087,0.8
219095,0.8
219114,0.9
219115,0.9
219119,0.9
219140,0.8
219147,0.9
219170,0.9
219171,0.9
219174,0.9
219177,0.9
219180,0.9
219195,0.9
219203,0.8
219207,0.8
219223,1.0
219229,0.8
219236,0.9
219238,0.8
219243,0.9
219245,0.9
219247,0.8
219273,0.9
219278,0.9
219279,0.8
219284,0.8
219319,0.9
219326,0.7
219336,0.9
219344,0.9
219359,1.0
219360,0.8
219364,0.9
219368,0.9
219376,0.9
219382,0.9
219388,0.9
219396,0.9
219398,0.9
219403,0.9
219405,0.9
219406,0.9
219410,0.8
219424,0.9
219446,0.9
219450,0.8
219451,0.9
219464,0.8
219465,0.9
219469,0.9
219472,0.9
219482,0.8
219506,0.9
219507,0.9
219516,0.8
219521,0.9
219564,0.8
219565,0.9
219568,0.9
219570,0.9
219578,0.9
219579,0.9
219588,1.0
219593,0.9
219594,0.8
219601,0.9
219608,0.9
219616,0.9
219620,0.9
219621,0.9
219628,0.9
219632,0.9
219637,0.9
219670,0.9
219688,1.0
219704,0.9
219717,0.9
219723,1.0
219741,0.9
219772,0.9
219774,0.9
219775,0.8
219778,0.8
219787,0.8
219788,0.9
219806,0.9
219811,0.9
219815,0.9
219817,0.9
219835,0.9
219845,0.9
219848,0.9
219864,0.9
219866,0.9
219868,0.9
219870,0.9
219886,0.9
219908,0.8
219910,0.9
219914,1.0
219925,0.7
219935,0.9
219940,0.9
219959,0.8
219962,0.9
219975,0.9
219981,0.8
219998,0.9
219999,0.9
220006,0.9
220010,0.9
220012,0.9
220014,0.8
220018,0.8
220019,0.8
220021,0.9
220058,0.8
220060,0.9
220061,0.8
220063,0.9
220066,0.8
220070,0.9
220071,0.8
220082,0.9
220094,0.9
220107,0.9
220114,0.9
220120,0.9
220126,0.8
220143,0.8
220147,0.9
220157,1.0
220160,0.8
220169,0.9
220177,0.9
220181,0.9
220186,0.9
220189,0.9
220206,0.8
220221,0.9
220227,0.9
220228,0.9
220248,0.9
220277,0.8
220304,0.7
220311,0.9
220315,0.6
220316,0.9
220323,0.9
220325,0.9
220358,0.9
220363,0.9
220369,0.8
220370,0.9
220380,0.8
220386,0.8
220387,0.9
220393,0.8
220394,0.9
220412,0.9
220415,1.0
220416,0.9
220417,0.8
220418,0.9
220422,0.9
220431,0.9
220439,0.8
220456,0.9
220458,0.9
220468,0.8
220474,0.8
220479,0.9
220494,0.9
220501,0.9
220503,0.9
220511,1.0
220514,0.9
220516,0.8
220521,0.8
220530,0.9
220562,0.9
220565,0.9
220582,0.9
220594,0.8
220600,0.9
220614,0.9
220621,0.8
220624,0.9
220629,0.8
220632,0.9
220639,0.9
220655,0.9
220664,0.9
220670,0.8
220686,0.9
220699,0.9
220714,0.8
220729,0.8
220732,0.8
220733,0.8
220735,0.9
220740,0.9
220741,0.9
220747,0.9
220748,0.8
220749,0.9
220755,0.9
220764,0.9
220767,0.8
220772,0.9
220779,0.9
220781,0.9
220790,0.8
220806,0.8
220811,0.9
220816,0.8
220822,0.9
220827,0.9
220828,0.9
220829,0.9
220832,0.9
220833,0.9
220841,0.9
220842,0.8
220856,0.9
220874,0.9
220881,0.8
220882,0.9
220887,0.8
220893,0.9
220909,0.8
220916,0.8
220917,0.8
220918,0.9
220924,0.9
220931,0.9
220932,0.9
220949,0.8
220950,0.8
220956,0.9
220972,0.8
220994,0.8
221004,1.0
221008,0.8
221011,0.9
221030,0.9
221032,0.9
221035,0.9
221058,0.9
221059,0.9
221075,0.9
